ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDLCPO25N000128399,장소,문화시설,23749792,GS25,다대롯데블루점,,90702,GS25,2.63801e+18,부산광역시,사하구,다대동,,1670,2638010600,2638060200,263803000000.0,다송로,23,128.9823268,35.0643242,마라351753,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128400,장소,문화시설,23749793,GS25,부산토성점,,90702,GS25,2.61401e+18,부산광역시,서구,토성동5가,,Feb-51,2614011800,2614064000,261403000000.0,초장로,54,129.0213714,35.0965245,마라386789,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128401,장소,문화시설,23749794,GS25,연산스타힐스점,,90702,GS25,2.64701e+18,부산광역시,연제구,연산동,,1135-227,2647010200,2647068000,264703000000.0,묘봉산로,30,129.0894978,35.1831926,마라447887,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128428,장소,문화시설,23749821,GS25,울산화정힐스점,,90702,GS25,3.11701e+18,울산광역시,동구,화정동,,651-39,3117010200,3117053000,311704000000.0,화진8길,48,129.4233849,35.49422,마마744237,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128429,장소,문화시설,23749822,GS25,천곡쌍용점,,90702,GS25,3.12001e+18,울산광역시,북구,천곡동,,418-8,3120010800,3120053000,312003000000.0,아진로,117,129.3360798,35.6306086,마마662387,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128430,장소,문화시설,23749823,GS25,반구중앙점,,90702,GS25,3.11101e+18,울산광역시,중구,반구동,,454-11,3111011800,3111052000,311104000000.0,반구정6길,43,129.3451047,35.5576743,마마672306,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128431,장소,문화시설,23749824,GS25,울산중구래미안점,,90702,GS25,3.11101e+18,울산광역시,중구,약사동,,612-38,3111011700,3111064000,311103000000.0,약사로,10,129.3382926,35.5666222,마마665316,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128496,장소,문화시설,23749890,GS25,거제옥포블루점,,90702,GS25,4.83101e+18,경상남도,거제시,옥포동,,1272-1,4831010600,4831056000,483105000000.0,진목2길,82,128.6827734,34.901409,마라080569,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128497,장소,문화시설,23749891,GS25,거창가조가야점,,90702,GS25,4.88804e+18,경상남도,거창군,가조면,마상리,312-7,4888040028,4888040000,488803000000.0,가조가야로,1108,128.0162363,35.7101734,라마466461,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128498,장소,문화시설,23749892,GS25,김해활천로점,,90702,GS25,4.82501e+18,경상남도,김해시,삼정동,,604-7,4825011700,4825058000,482505000000.0,활천로10번길,43,128.898862,35.2290609,마라272935,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128499,장소,문화시설,23749893,GS25,테크노조은점,,90702,GS25,4.82503e+18,경상남도,김해시,진례면,담안리,117-1,4825033029,4825033000,482503000000.0,고모로,442,128.7758683,35.2634016,마라160971,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128500,장소,문화시설,23749894,GS25,남해남면점,,90702,GS25,4.88404e+18,경상남도,남해군,남면,당항리,1378-1,4884035021,4884035000,488402000000.0,남서대로,777-2,127.8866225,34.7711049,라라353419,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128501,장소,문화시설,23749895,GS25,양산두산위브점,,90702,GS25,4.83301e+18,경상남도,양산시,덕계동,,170,4833012000,4833057000,483303000000.0,덕명로,15,129.1620585,35.3709488,마마509096,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128502,장소,문화시설,23749896,GS25,초전청구점,,90702,GS25,4.81701e+18,경상남도,진주시,초전동,,808-1,4817012200,4817069500,481705000000.0,초전남로65번길,1,128.1131118,35.2019857,라라558898,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128503,장소,문화시설,23749897,GS25,창녕대로점,,90702,GS25,4.87404e+18,경상남도,창녕군,대지면,효정리,35,4874036025,4874036000,487403000000.0,우포2로,1164,128.4847598,35.5468187,라마892283,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128504,장소,문화시설,23749898,GS25,마산봉암블레스점,,90702,GS25,4.81271e+18,경상남도,창원시마산회원구,봉암동,,469-21,4812710300,4812762000,481275000000.0,봉암공단1길,29,128.5956638,35.2190574,라라997920,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128505,장소,문화시설,23749899,GS25,양덕센텀골드점,,90702,GS25,4.81271e+18,경상남도,창원시마산회원구,양덕동,,981,4812710500,4812757000,481273000000.0,양덕로,48,128.5919888,35.2235898,라라993925,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128506,장소,문화시설,23749900,GS25,자은주공점,,90702,GS25,4.81291e+18,경상남도,창원시진해구,자은동,,945-7,4812914200,4812960000,481295000000.0,진해대로913번길,3-37,128.7080381,35.149039,마라100844,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128550,장소,문화시설,23753652,이마트24,온양발리점,,90710,이마트24,3.17103e+18,울산광역시,울주군,온양읍,발리,499-14,3171025621,3171025600,317104000000.0,보곡2길,30-34,129.2926558,35.4097319,마마627141,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128552,장소,문화시설,23753747,세븐일레븐,사천뉴공단점,,90701,세븐일레븐,4.82403e+18,경상남도,사천시,사남면,방지리,695-3,4824032023,4824032000,482403000000.0,방지로,81,128.0478865,35.0637596,라라499744,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128564,장소,문화시설,23756818,이마트24,창원사림로점,,90710,이마트24,4.81211e+18,경상남도,창원시의창구,사림동,,115-10,4812112500,4812154000,481213000000.0,사림로,85,128.6815125,35.2459033,마라074951,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128668,장소,문화시설,23768014,이마트24,울산만수무강점,,90710,이마트24,3.11101e+18,울산광역시,중구,반구동,,615-3,3111011800,3111052000,311104000000.0,반구정4길,16,129.3439458,35.5557267,마마671304,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128719,장소,문화시설,23771127,CU,다대하버점,,90704,CU,2.63801e+18,부산광역시,사하구,다대동,,786,2638010600,2638060100,263803000000.0,다대동로,27,128.9711808,35.0561288,마라341744,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128734,장소,문화시설,23771142,CU,양산복합물류센터점,,90704,CU,4.83303e+18,경상남도,양산시,물금읍,증산리,848-5,4833025322,4833025300,483303000000.0,제방로,27,129.0117478,35.2925826,마마374007,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128743,장소,문화시설,23771151,CU,창원해금사이언스점,,90704,CU,4.81211e+18,경상남도,창원시의창구,사림동,,162-2,4812112500,4812154000,481215000000.0,용동로57번길,24,128.6972457,35.238779,마라089943,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128755,장소,문화시설,23771163,CU,금정센터점,,90704,CU,2.64101e+18,부산광역시,금정구,장전동,,717,2641010800,2641061000,264103000000.0,금강로,225,129.0806589,35.2283738,마라438936,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128758,장소,문화시설,23771166,CU,뉴야음두산위브점,,90704,CU,3.11401e+18,울산광역시,남구,야음동,,596-5,3114010800,3114062500,311403000000.0,대암로,113,129.3281486,35.529695,마마657275,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128779,장소,문화시설,23771187,CU,허치슨감만점,,90704,CU,2.62901e+18,부산광역시,남구,감만동,,624,2629011100,2629062000,262903000000.0,북항로,141,129.0785104,35.1070821,마라438802,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128780,장소,문화시설,23771188,CU,허치슨신감만점,,90704,CU,2.62901e+18,부산광역시,남구,감만동,,626,2629011100,2629062000,262903000000.0,북항로,191,129.0726307,35.1094216,마라433804,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128783,장소,문화시설,23771191,CU,진주혁신라온스테이점,,90704,CU,4.81701e+18,경상남도,진주시,충무공동,,May-40,4817013700,4817075000,481703000000.0,영천강로,164,128.1395427,35.1781073,라라582871,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128784,장소,문화시설,23771192,CU,부산메리놀점,,90704,CU,2.61101e+18,부산광역시,중구,동광동5가,,19-13,2611011500,2611052000,261104000000.0,샘길,1,129.0329094,35.1069281,마라397801,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128810,장소,문화시설,23771218,CU,김해두산위브점,,90704,CU,4.82503e+18,경상남도,김해시,주촌면,천곡리,0,4825032024,4825032000,482503000000.0,천곡로,18,128.8377382,35.2340166,마라217940,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128816,장소,문화시설,23771224,CU,장유삼문부영점,,90704,CU,4.82501e+18,경상남도,김해시,삼문동,,Aug-61,4825012800,4825062000,482505000000.0,번화1로84번길,7,128.80003,35.1951434,마라183896,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128837,장소,문화시설,23774763,세븐일레븐,부산온천레미안점,,90701,세븐일레븐,2.62601e+18,부산광역시,동래구,온천동,,204-11,2626010800,2626055000,262604000000.0,차밭골로50번길,34,129.0781615,35.21857,마라436926,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128887,장소,문화시설,23778263,세븐일레븐,김해메가점,,90701,세븐일레븐,4.82501e+18,경상남도,김해시,대청동,,313-2,4825012900,4825062000,482503000000.0,계동로,237,128.8038792,35.1913241,마라187892,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128933,장소,문화시설,23781097,이마트24,부산연지한신점,,90710,이마트24,2.62301e+18,부산광역시,부산진구,연지동,,322,2623010600,2623054000,262304000000.0,성지로61번길,29,129.0530762,35.1757257,마라414878,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128937,장소,문화시설,23781101,이마트24,시민공원일동미라주점,,90710,이마트24,2.62301e+18,부산광역시,부산진구,부암동,,304-14,2623010800,2623064000,262303000000.0,동평로,192,129.0498552,35.1674361,마라411868,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128938,장소,문화시설,23781102,이마트24,SMART베바스토코리아점,,90710,이마트24,3.17103e+18,울산광역시,울주군,온산읍,처용리,582,3171025026,3171025000,317103000000.0,처용산업로,6,129.3415392,35.4629706,마마671201,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128942,장소,문화시설,23781106,이마트24,밀양나노밸리점,,90710,이마트24,4.82701e+18,경상남도,밀양시,내이동,,1613,4827010200,4827052000,482703000000.0,창밀로,3518,128.7333148,35.5064772,마마118240,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128950,장소,문화시설,23781114,이마트24,서면점,,90710,이마트24,2.62301e+18,부산광역시,부산진구,부전동,,168-138,2623010300,2623052000,262304000000.0,서전로10번길,29,129.060055,35.1564949,마라420856,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128952,장소,문화시설,23781116,이마트24,성남CGV점,,90710,이마트24,3.11101e+18,울산광역시,중구,성남동,,03월 06일,3111010600,3111058500,311104000000.0,중앙길,145,129.3213084,35.5562242,마마650304,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128976,장소,문화시설,23781140,이마트24,무지개공단점,,90710,이마트24,2.63801e+18,부산광역시,사하구,장림동,,1089-1,2638010500,2638058000,263803000000.0,다산로,250,128.9551214,35.0749053,마라326765,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128977,장소,문화시설,23781141,이마트24,주례럭키점,,90710,이마트24,2.65301e+18,부산광역시,사상구,주례동,,519-27,2653010600,2653066100,265304000000.0,가야대로284번길,29,129.00442,35.1489128,마라370847,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128981,장소,문화시설,23781145,이마트24,대현시티프라디움점,,90710,이마트24,3.11401e+18,울산광역시,남구,야음동,,942,3114010800,3114062500,311404000000.0,수암로190번길,17,129.327771,35.5253273,마마657270,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128987,장소,문화시설,23781151,이마트24,SMART두원중공업점,,90710,이마트24,4.82403e+18,경상남도,사천시,축동면,구호리,650,4824034027,4824034000,482405000000.0,구해창길,07월 20일,128.0531665,35.0839792,라라504766,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128990,장소,문화시설,23781154,이마트24,봉계산단점,,90710,이마트24,3.17104e+18,울산광역시,울주군,두동면,봉계리,924-1,3171036026,3171036000,317103000000.0,구미월평로,793,129.2067767,35.7039286,마마544466,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000128993,장소,문화시설,23781157,이마트24,부산대병원1호점,,90710,이마트24,2.61401e+18,부산광역시,서구,아미동2가,,10월 01일,2614011600,2614061500,261403000000.0,구덕로,179,129.0181647,35.1004868,마라383794,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129003,장소,문화시설,23781168,이마트24,울산남구청점,,90710,이마트24,3.11401e+18,울산광역시,남구,달동,,1322-1,3114010500,3114057000,311404000000.0,돋질로239번길,4,129.3311127,35.5434725,마마659290,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129009,장소,문화시설,23781175,이마트24,용호파크시티점,,90710,이마트24,2.62901e+18,부산광역시,남구,용호동,,530-51,2629010700,2629058000,262903000000.0,용주로,27,129.1125435,35.1131707,마라469809,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129010,장소,문화시설,23781176,이마트24,진주초전더원점,,90710,이마트24,4.81701e+18,경상남도,진주시,초전동,,1683-1,4817012200,4817069500,481705000000.0,초장로114번길,8,128.1101146,35.2095751,라라555906,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129022,장소,문화시설,23781188,이마트24,경상국립대느티마루점,,90710,이마트24,4.81701e+18,경상남도,진주시,가좌동,,900,4817013100,4817074000,481702000000.0,진주대로,501,128.098032,35.1507024,라라544841,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129025,장소,문화시설,23781191,이마트24,동아대종합강의동점,,90710,이마트24,2.61401e+18,부산광역시,서구,부민동3가,,1,2614011100,2614059000,261403000000.0,구덕로,225,129.018698,35.1046884,마라384798,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129049,장소,문화시설,23781215,이마트24,창녕옥야고점,,90710,이마트24,4.87403e+18,경상남도,창녕군,이방면,장천리,49,4874034032,4874034000,487403000000.0,이방로,943-15,128.380104,35.600586,라마797341,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000129051,장소,문화시설,23781217,이마트24,양정제일점,,90710,이마트24,2.62301e+18,부산광역시,부산진구,양정동,,399-24,2623010100,2623056000,262304000000.0,거제대로36번길,11,129.068123,35.1718803,마라428874,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
